,city,lat,lng
794,Alampur Gonpura,25.5404,85.0511
795,Simri,26.1639,85.7617
796,Belwara,25.7443,86.4755
797,Chhapra,26.4005,85.3721
798,Ayodhyapattanam,11.6755,78.2409
799,Parihara,25.5378,86.2728
800,Pariharpur,26.4026,86.1256
801,Neykkarappatti,11.6225,78.1058
802,Sisai,26.1899,84.5643
803,Rahui,25.2728,85.5555
804,Patalia,25.66,86.0066
805,Mahespur,24.8616,88.0447
806,Desri,25.6691,85.4082
807,Maqsuda,26.241,86.0585
808,Charabidya,22.3271,88.7879
809,Sarmastpur,25.949,85.5751
810,Marungur,8.1721,77.5037
811,Khanpur,25.8572,85.933
812,Ghordaur,25.7089,86.612
813,Nohsa,25.5653,85.0558
814,Chandi,22.3503,88.2828
815,Goh,24.9845,84.6498
816,Jalpura,25.4862,84.737
817,Kottaram,8.1188,77.5243
818,Saktipur,23.864,88.1987
819,Marauatpur,25.6165,85.4685
820,Chandpura,25.4966,86.2104
821,Sukurhutu,23.4433,85.2917
822,Panapur Langa,25.723,85.2878
823,Sarpavaram,17.0102,82.225
824,Jasauli,26.4996,84.8171
825,Sakhmohan,25.6325,85.9859
826,Gaurihar Khaliqnagar,25.9356,85.4671
827,Katarmala,25.5036,86.2447
828,Leama,26.214,85.998
829,Sisauna,26.132,87.6231
830,Harpur Bochaha,25.5919,85.7517
831,Bhabanipur,24.7153,87.9227
832,Bandlaguda,17.3543,78.3853
833,Parsa,25.7721,86.1754
834,Begampur,22.3705,88.494
835,Kotia,26.275,86.0532
836,Bandwar,25.5093,86.1595
837,Garh Sisai,25.6253,85.7887
838,Ahirauliya,26.5091,84.7999
839,Deodha,25.7815,86.1346
840,Muttanampalaiyam,11.0845,77.3969
841,Mamidipalli,17.2516,78.4521
842,Sahtah,25.8567,85.2407
843,Dhanupra,25.6992,86.4716
844,Amtala,22.22,88.17
845,Ninga,25.4616,86.0757
846,Bariarpur Kandh,25.9391,85.4674
847,Husepur,26.4609,84.1699
848,Bharokhara,25.8655,85.6834
849,Bilauri,25.7703,87.5163
850,Aphaur,25.8828,84.7595
851,Kavaratti,10.5626,72.6369
852,Dasraha Bhograjpur,25.5691,85.6441
853,Vellanur,13.15,80.1
854,Mathila,25.4715,84.1438
855,Jamsaut,25.61,85.0148
856,Pakkam,13.1436,80.028
857,Bhainsahi,26.4404,84.5443
858,Belwa,26.1056,87.4916
859,Hanzviur,34.14,74.58
860,Velivennu,16.8443,81.6895
861,Khangaon,25.5146,84.7528
862,Rampur Kudarkatti,26.0672,87.4795
863,Bharra,25.4398,86.1624
864,Bhalpatti,26.1853,86.0509
865,Olhanpur,25.8855,84.8186
866,Mayiladi,8.155,77.5056
867,Karmauli,26.4502,86.1033
868,Begampur,22.74,88.24
869,Bagnan,22.47,87.97
870,Bawali,22.415,88.1889
871,Kalinagar,22.4383,88.115
872,Natshal,22.1957,88.0272
873,Bhansia,26.0992,87.5316
874,Belauncha,26.2124,86.3554
875,Chaital,22.5106,88.7996
876,Nao Kothi,25.5196,86.1954
877,Chauki,25.4573,86.4018
878,Papraur,25.4413,86.0378
879,Sultanpur,25.6214,85.4637
880,Konand,25.1729,85.6842
881,Bithan,25.6954,86.2789
882,Mesra,23.4339,85.4152
883,Shahpur Baghauni,25.8831,85.6859
884,Rahiar Kunchi,25.8627,86.0924
885,Paura Madan Singh,25.7917,85.2333
886,Nilavarappatti,11.6081,78.1499
887,Seonar,25.4142,85.8834
888,Panamarattuppatti,11.562,78.1649
889,Samayanallur,9.9792,78.0359
890,Mansinghpur Bijrauli,25.7552,85.5099
891,Dhamua,22.2875,88.3962
892,Koila Dewa,26.4079,84.1962
893,Dudhpura,25.7964,86.1189
894,Bardiha Turki,25.8059,85.5441
895,Arniya,25.715,85.5448
896,Pachahi,26.1932,86.3597
897,Kaith,25.4776,86.2001
898,Kumharsan,25.6421,86.1971
899,Lathasepura,25.8131,85.718
900,Bazid Chak Kasturi,25.6559,85.4412
901,Somnaha,25.9518,85.7042
902,Mudichchur,12.911,80.0693
903,Sahuli,26.1118,84.3485
904,Adalpur,26.191,86.0239
905,Amwa Majhar,26.7362,84.5818
906,Mannarai,11.1172,77.3726
907,Phulmalik,25.4132,86.4255
908,Rangvasa,22.6435,75.7886
909,Kargahia Purab,26.7887,84.5298
910,Kampel,22.6167,76.05
911,Chettipalaiyam,10.9125,77.037
912,Pongalur,10.9654,77.372
913,Narsingi,17.3876,78.357
914,Bhawanipur,26.2385,86.0995
915,Bishunpur,25.8029,85.9886
916,Ramnagar Bankat,26.7595,84.6122
917,Perur,10.9752,76.9129
918,Ghanipur Bejha,25.9281,85.5548
919,Qutubpur,25.6279,85.3684
920,Alagappapuram,8.1468,77.5413
921,Mokarrampur,26.2176,86.0433
922,Rampur Rajwa,25.7057,86.1781
923,Dumri,25.735,84.8762
924,Multi,22.2847,88.4053
925,Chilmil,25.4563,86.1364
926,Sitalpur,25.7764,85.0283
927,Mahamda,25.8108,84.7874
928,Mauji,25.6585,86.2313
929,Chandpur,22.4368,88.1711
930,Nayanagar,25.7465,86.1027
931,Phaphot,25.6817,86.0069
932,Solindabad,25.8463,86.5907
933,Morsand,25.9335,85.698
934,Sahapur,22.52,88.17
935,Ghoswari,25.4687,85.4964
936,Pipra Dewas,25.4636,86.0236
937,Sihma,25.6992,86.2446
938,Dumri,25.475,85.0913
939,Sohana,30.6833,76.7
940,Sanrha,25.7979,84.7504
941,Masar,25.5577,84.5767
942,Simarwara Durgapur,25.852,85.4944
943,Koini,26.4226,84.5147
944,Kaithinia,26.2317,86.2817
945,Lalganj,25.7297,87.4799
946,Meghaul,25.64,86.02
947,Ettimadai,10.8911,76.9087
948,Muthabana,24.9203,88.0329
949,Mahisanrh,25.7358,85.5818
950,Kondaparti,17.9219,79.5373
951,Mamobihat,26.1466,86.1747
952,Ramkali,22.3351,88.3562
953,Aurahi,26.0355,86.7467
954,Malinagar,25.9967,85.6863
955,Amgachia,22.4156,88.3051
956,Bararam,26.1572,84.3627
957,Dhangaraha,26.0204,84.7023
958,Naruar,26.2388,86.2396
959,Kanchanpur,25.6636,85.2703
960,Chicalim,15.3994,73.8408
961,Gangapur Athar,25.8214,85.7123
962,Sikandarpur,25.3256,86.5051
963,Bamaiya Harlal,25.6664,85.8802
964,Jagatpur,26.3738,86.0509
965,Ikkarai Boluvampatti,10.9669,76.7996
966,Malaudh,30.6333,75.9356
967,Gamharia,26.0561,86.7243
968,Khanpur Khairanti,26.1456,84.3334
969,Semri,25.6246,85.7672
970,Kaithwar,26.1678,86.2575
971,Hathaura,26.1744,84.3294
972,Malaimachchampatti,10.9058,77.005
973,Jahangirpur Salkhani,25.8335,85.4795
974,Telkathu,26.1124,84.3733
975,Harua,24.5249,87.9931
976,Odayarpatti,11.6663,78.2144
977,Khundawandpur,25.6689,86.0363
978,Ukhai Purbari Patti,26.2471,84.4066
979,Bhachhi,26.3404,86.0585
980,Thakurainia,26.2098,86.0191
981,Mamnur,17.9092,79.5926
982,Mirzanagar,25.7726,85.3804
983,Nawanagar,25.3861,84.2069
984,Chalkari,23.7582,85.9557
985,Karsaut,26.1298,84.4825
986,Nazira,22.218,88.2757
987,Bhasaula Danapur,25.5509,85.0308
988,Gurmia,25.819,85.2295
989,Sagarpur,26.2306,86.0732
990,Bhadwar,25.5576,84.7559
991,Avanashipalaiyam,10.9696,77.4352
992,Paharpur,25.7225,86.6203
993,Mahadipur,24.8566,88.1248
994,Sakaddi,25.5771,84.7554
995,Iarpur,22.2998,88.2994
996,Sibkund,25.3041,86.399
997,Gaurdah,25.7097,86.557
998,Pachrukhi,26.1593,84.4087
999,Fatehpur Bala,25.8338,85.6928
1000,Katridih,25.0829,85.6334
1001,Jasauli Patti,26.4912,84.8818
1002,Hazrat Shiura,25.5976,85.6119
1003,Rampur,25.9256,84.7468
1004,Kahla,26.3747,84.5433
1005,Nalikkalpatti,11.6021,78.134
1006,Saraunja,25.769,86.5273
1007,Tekpanja,22.2101,88.3088
1008,Lohna,26.2314,86.2095
1009,Kandiyankovil,11.0147,77.4695
1010,Madhuban,25.8838,86.8176
1011,Gadaul,26.1287,86.2375
1012,Amiawar,25.0405,84.3096
1013,Chanp,26.1951,84.39
1014,Chak Pahar,25.7986,85.6218
1015,Hetanpur,25.5821,85.5495
1016,Chak Habib,25.7238,85.8789
1017,Bakhra,26.0333,85.1
1018,Azizpur Chande,25.7932,85.5945
1019,Chakla Waini,25.9081,85.6836
1020,Nijgaon Paranpur,25.1559,87.9732
1021,Sanwas,25.1795,85.7148
1022,Kanyakulam,8.2012,77.4015
1023,Pokhraira,26.0711,85.2034
1024,Pattanam,10.9808,77.0542
1025,Tokatippa,16.2836,81.5024
1026,Charuanwan,25.1348,85.6812
1027,Dispur,26.15,91.77
1028,Daman,20.4169,72.834
1029,Dharamshala,32.2186,76.3183
1030,Bhararisain,30.0986,79.2658
1031,Kadaiyanallur,9.0743,77.3419
1032,Luckeesarai,25.1678,86.0944
1033,Tellicherry,11.7489,75.507
1034,Tinsukia,27.5,95.367
1035,Dhar,22.5992,75.3028
1036,Silvassa,20.27,73.02
1037,Itarsi,22.62,77.75
1038,Karwar,14.8136,74.1297
1039,Khambhat,22.3,72.62
1040,Kalluru,15.8162,78.0289
1041,Ramnagar,29.4,79.12
1042,Bodinayakkanur,10,77.0667
1043,Villupuram,11.9401,79.4861
1044,Virappanchathiram,11.3553,77.6678
1045,Tandwa,26.55,82.65
1046,Zerakpur,30.65,76.82
1047,Harihar,14.5129,75.8072
1048,Chakdaha,23.08,88.52
1049,Amalner,21.05,75.05
1050,Tiruchengodu,11.379,77.8949
1051,Sivakasi,9.45,77.8
1052,Paramagudi,9.5494,78.5891
1053,Emmiganur,15.7333,77.4833
1054,Nagina,29.443,78.433
1055,Vaniyambadi,12.6825,78.6167
1056,Tiruttani,13.18,79.63
1057,Closepet,12.723,77.286
1058,Allinagaram,10.0119,77.4786
1059,Daltonganj,24.0333,84.0667
1060,Yalamakuru,15.768,77.482
1061,Dod Ballapur,13.292,77.543
1062,Contai,21.78,87.75
1063,Akot,21.1,77.06
1064,Rayachoti,14.0583,78.7517
1065,Kot Kapura,30.5833,74.9
1066,Kavali,14.913,79.9929
1067,Paloncha,17.6018,80.7051
1068,Lachhmangarh Sikar,27.8225,75.0253
1069,Phusro,23.77,85.99
1070,Mancheral,18.8679,79.4639
1071,Sankeshwar,16.27,74.48
1072,Kairana,29.3953,77.2053
1073,Kadiri,14.12,78.17
1074,Saundatti,15.7833,75.1167
1075,Nirmal,19.1,78.35
1076,Rasipuram,11.47,78.17
1077,Madgaon,15.2736,73.9581
1078,Jamui,24.92,86.22
1079,Ootacamund,11.41,76.7
1080,Nirala,19.5,78.2
1081,Sangrur,30.2506,75.8442
1082,Jumri Tilaiya,24.4289,85.5355
1083,Mettupalaiyam,11.2341,76.9067
1084,Faridkot,30.67,74.76
1085,Aruppukkottai,9.5139,78.1002
1086,Palangotu Adwar,32.7888,76.0009
1087,Anakapalle,17.6913,83.0039
1088,Kumarapalaiyam,11.4416,77.6907
1089,Hansi,29.1,75.97
1090,Shahdol,23.28,81.35
1091,Garulia,22.82,88.37
1092,Nimbahera,24.62,74.68
1093,Maratturai,11.1,79.65
1094,Sarni,22.104,78.173
1095,Seoni Malwa,22.4508,77.4681
1096,Jaora,23.63,75.13
1097,Basoda,23.8515,77.9365
1098,Dharapuram,10.73,77.52
1099,Dharmapuri,12.127,78.158
1100,Krishnagiri,12.5317,78.2174
1101,Pilkhua,28.712,77.6545
1102,Mhow,22.55,75.76
1103,Harda Khas,22.3441,77.0954
1104,Dhoraji,21.7337,70.4499
1105,Channapatna,12.6514,77.2067
1106,Tiruppattur,12.5,78.6
1107,Bhawanipatna,19.91,83.128
1108,Sirsilla,18.38,78.83
1109,Chingleput,12.6918,79.9766
1110,Mansa,29.9906,75.3996
1111,Saunda,23.66,85.35
1112,Katoya,23.65,88.13
1113,Ashoknagar,24.58,77.73
1114,Kadi,23.3009,72.3322
1115,Mannargudi,10.6653,79.4521
1116,Bargarh,21.3333,83.6167
1117,Kamareddipet,18.3205,78.337
1118,Arni,12.6677,79.2853
1119,Bolpur,23.67,87.72
1120,Gumla,23.0444,84.5417
1121,Peruvancha,17.36,80.42
1122,Simdega,22.62,84.52
1123,Manmad,20.251,74.439
1124,Suramala,13.75,79.7
1125,Kottagudem,17.55,80.63
1126,Arsikere,13.3139,76.2369
1127,Dobni Para,22.52,74.15
1128,Tikamgarh,24.7472,78.85
1129,Koch Bihar,26.3242,89.451
1130,Arkonam,13.0778,79.6667
1131,Kambam,9.7375,77.2823
1132,Bodhan,18.67,77.9
1133,Basavakalyan,17.8744,76.9497
1134,Nipani,16.48,74.78
1135,Fazilka,30.403,74.025
1136,Keshod,21.3,70.25
1137,Shajapur,23.4264,76.2778
1138,Chintamani,13.4,78.066
1139,Ranaghat,23.18,88.58
1140,Surendranagar,22.7,71.6833
1141,Tindivanam,12.2267,79.6504
1142,Srivilliputtur,9.512,77.633
1143,Gangammapeta,18.333,84.05
1144,Tirumangalam,9.8216,77.9891
1145,Mangalagiri,16.43,80.55
1146,Ambajogai,18.73,76.38
1147,Gudur,14.1473,79.8477
1148,Dabra,25.8857,78.3322
1149,Tura,25.52,90.22
1150,Wandiwash,12.5,79.62
1151,Tarn Taran,31.4519,74.9278
1152,Haveri,14.7935,75.4045
1153,Vriddhachalam,11.5,79.33
1154,Kallakkurichchi,11.738,78.962
1155,Samadiala,21.3422,71.3063
1156,Gobindgarh,30.6709,76.3019
1157,Pattukkottai,10.43,79.32
1158,Sangareddi,17.6294,78.0917
1159,Virudunagar,9.568,77.9624
1160,Siruguppa,15.6,77
1161,Nilanga,18.1161,76.7525
1162,Warora,20.23,79.0008
1163,Mandla,22.6,80.38
1164,Rayadrug,14.6997,76.8524
1165,Rayagada,19.17,83.42
1166,Tenkasi,8.9564,77.3152
1167,Bapatla,15.9044,80.4675
1168,Markapur,15.73,79.28
1169,Malaut,30.19,74.499
1170,Ratangarh,28.0787,74.6219
1171,Fatehabad,29.52,75.45
1172,Sankaranayinar Kovil,9.16,77.55
1173,Badvel,14.75,79.05
1174,Valparai,10.3276,76.9553
1175,Suratgarh,29.3177,73.8989
1176,Dandeli,15.2667,74.6167
1177,Satyamangalam,11.5167,77.25
1178,Nihtaur,29.33,78.38
1179,Quilandi,11.439,75.695
1180,Nowrangapur,19.23,82.55
1181,Kollegal,12.0628,76.9777
1182,Paradip Garh,20.316,86.61
1183,Palghar,19.69,72.76
1184,Panna,24.72,80.2
1185,Ilkal,15.9592,76.1135
1186,Beypore,11.18,75.82
1187,Nabha,30.37,76.15
1188,Renukut,24.2,83.03
1189,Bishnupur,23.0739,87.32
1190,Rajsamand,25.07,73.88
1191,Gopalganj,26.47,84.43
1192,Urun-Islampur,17.05,74.267
1193,Modasa,23.47,73.3
1194,Talipparamba,12.0368,75.3601
1195,Malkapur,20.885,76.2
1196,Dhenkanal,20.67,85.6
1197,Etawa,24.18,78.2
1198,Ullal,12.8,74.85
1199,Sausar,21.65,78.78
1200,Sahaswan,28.068,78.751
1201,Siddipet,18.1018,78.852
1202,Koratla,18.8215,78.7119
1203,Supaul,26.126,86.605
1204,Kanhangad,12.3,75.09
1205,Coonoor,11.345,76.795
1206,Gohna,29.13,76.9
1207,Arcot,12.9,79.3333
1208,Pulivendla,14.4167,78.2333
1209,Arambagh,22.88,87.78
1210,Piduguralla,16.4793,79.8863
1211,Puliyankudi,9.1725,77.3956
1212,Sangamner,19.57,74.22
1213,Gopichettipalaiyam,11.4549,77.4365
1214,Sirsi,28.64,78.64
1215,Dhuri,30.3685,75.8679
1216,Jagraon,30.78,75.48
1217,Sinnar,19.85,74
1218,Alipur Duar,26.489,89.527
1219,Rath,25.58,79.57
1220,Vaijapur,19.92,74.73
1221,Jaisalmer,26.9167,70.9167
1222,Tandur,17.23,77.58
1223,Idappadi,11.5835,77.8341
1224,Palitana,21.52,71.83
1225,Tadepalle,16.4833,80.6
1226,Gadwal,16.23,77.8
1227,Jatani,20.17,85.7
1228,Kodad,16.9978,79.9653
1229,Hiriyur,13.9446,76.6172
1230,Dhuburi,26.02,90
1231,Nanpara,27.87,81.5
1232,Nawalgarh,27.85,75.27
1233,Tohana,29.7,75.9
1234,Samastipur,25.8629,85.7811
1235,Sheikhpura,25.1403,85.8508
1236,Armur,18.79,78.29
1237,Chik Ballapur,13.43,77.72
1238,Athni,16.73,75.07
1239,Sherkot,29.35,78.58
1240,Visnagar,23.7,72.55
1241,Bhabhua,25.05,83.62
1242,Ranipet,12.9247,79.3333
1243,Washim,20.1,77.15
1244,Chidambaram,11.407,79.6912
1245,Sirsi,14.6195,74.8354
1246,Laharpur,27.72,80.9
1247,Narwana,29.6167,76.1117
1248,Siddhapur,23.9167,72.3833
1249,Nanjangud,12.12,76.68
1250,Jhargram,22.45,86.98
1251,Ramanathapuram,9.3639,78.8395
1252,Diphu,25.83,93.43
1253,Wanparti,16.3623,78.0622
1254,Udamalpet,10.5855,77.2513
1255,Khagaria,25.5022,86.4671
1256,Dumraon,25.5526,84.1515
1257,Chamrajnagar,11.9231,76.9395
1258,Panruti,11.77,79.55
1259,Velampalaiyam,11.1376,77.3106
1260,Razampeta,14.1954,79.159
1261,Ponnuru,16.0667,80.5667
1262,Kathua,32.385,75.517
1263,North Lakhimpur,27.2414,94.1056
1264,Gunupur,19.08,83.82
1265,Chandralapadu,16.715,80.2089
1266,Vinukonda,16.05,79.75
1267,Rapar,23.57,70.63
1268,Gohadi,26.4328,78.442
1269,Pachora,20.67,75.35
1270,Shegaon,20.7944,76.6944
1271,Sardhana,29.145,77.61
1272,Narasapur,16.4361,81.7016
1273,Dhone,15.396,77.872
1274,Binnaguri,26.46,89.2
1275,Tiruvalur,10.773,79.637
1276,Rajgarh,28.64,75.38
1277,Sonabedha,18.73,82.83
1278,Zahirabad,17.6814,77.6074
1279,Nuzvid,16.78,80.85
1280,Sandila,27.08,80.52
1281,Upleta,21.73,70.28
1282,Wani,20.0556,78.9533
1283,Panskura,22.42,87.7
1284,Piparia,22.757,78.355
1285,Una,20.82,71.03
1286,Lohardaga,23.43,84.68
1287,Rampur Hat,24.17,87.78
1288,Sillod,20.3,75.65
1289,Mulbagal,13.1635,78.3935
1290,Hunsur,12.3036,76.2927
1291,Lonavale,18.7481,73.4072
1292,Samalkot,17.0531,82.1695
1293,Kalna,23.22,88.37
1294,Naugaon Sadat,28.9833,78.4167
1295,Kothapet,19.3333,79.4833
1296,Keonjhargarh,21.63,85.58
1297,Unjha,23.8,72.4
1298,Sira,13.745,76.909
1299,Tiruvallur,13.1231,79.912
1300,Macherla,16.48,79.43
1301,Kandukur,15.2167,79.9042
1302,Yanam,16.7333,82.2167
1303,Bail-Hongal,15.8137,74.8589
1304,Barwani,22.03,74.9
1305,Sendhwa,21.6847,75.0953
1306,Sattenapalle,16.3962,80.1497
1307,Bobbili,18.5667,83.3667
1308,Nasirabad,26.3,74.73
1309,Gudalur,11.5014,76.4916
1310,Vrindavan,27.58,77.7
1311,Lunglei,22.88,92.73
1312,Raxaul,26.9833,84.85
1313,Gangarampur,25.4,88.52
1314,Talegaon Dabhade,18.72,73.68
1315,Kharar,30.74,76.65
1316,Nedumangad,8.6033,77.0028
1317,Kandi,23.9595,88.0402
1318,Anjangaon,21.15,77.28
1319,Diglipur,13.2667,93
1320,Ajodhya,26.8036,82.2006
1321,Kengri,12.9122,77.4827
1322,Belampalli,19.0756,79.4881
1323,Ropar,30.9664,76.5331
1324,Periya Semur,11.37,77.6908
1325,Pithoragarh,29.58,80.22
1326,Viramgam,23.12,72.03
1327,Madhupur,24.26,86.65
1328,Atchampeta,15.5412,78.9503
1329,Bhongir,17.51,78.89
1330,Namakkal,11.2167,78.1667
1331,Ghatal,22.67,87.72
1332,Harpanahalli,14.7877,75.9886
1333,Mangrol,21.12,70.12
1334,Ottappalam,10.77,76.38
1335,Challakere,14.312,76.651
1336,Polur,12.5,79.13
1337,Puttur,13.45,79.55
1338,Chonthrhu,32.4865,75.9941
1339,Islampur,26.27,88.2
1340,Punganuru,13.3667,78.5833
1341,Nandod,21.8706,73.5028
1342,Khurai,24.0437,78.3301
1343,Kasaragod,12.5,75
1344,Sohna,28.25,77.07
1345,Tiruvalla,9.3856,76.5756
1346,Samana,30.15,76.19
1347,Sagar,14.1667,75.0333
1348,Rahuri,19.38,74.65
1349,Manjeri,11.1197,76.131
1350,Sidhi,24.42,81.88
1351,Palmaner,13.2007,78.7468
1352,Parvatipuram,18.78,83.425
1353,Jalor,25.35,72.6167
1354,Kaliyaganj,25.63,88.32
1355,Vikarabad,17.33,77.9
1356,Manglaur,29.8,77.87
1357,Daudnagar,25.03,84.4
1358,Mansala,15.9417,77.4281
1359,Umred,20.85,79.33
1360,Baduria,22.74,88.79
1361,Sultanganj,25.246,86.738
1362,Dholka,22.72,72.47
1363,Goalpara,26.17,90.62
1364,Patancheruvu,17.5333,78.2645
1365,Ashta,23.0175,76.7221
1366,Tuni,17.35,82.55
1367,Jaggayyapeta,16.892,80.0976
1368,Devakottai,9.9976,78.6862
1369,Tilhar,27.98,79.73
1370,Shahpur,16.7,76.83
1371,Lakhminia,25.4126,86.3253
1372,Puttur,12.7648,75.1842
1373,Irinjalakuda,10.3514,76.2178
1374,Mandi Dabwali,29.9477,74.7322
1375,Venkatagiri,13.9667,79.5833
1376,Jiaganj,24.23,88.27
1377,Sihor,21.7,71.97
1378,Jangaon,17.7227,79.1518
1379,Koraput,18.812,82.7105
1380,Fatwa,25.5096,85.305
1381,Jiyyammavalasa,18.79,83.601
1382,Sironj,24.1,77.7
1383,Mandamari,18.9822,79.4811
1384,Diu,20.715,70.9844
1385,Bikramganj,25.2107,84.2551
1386,Phaltan,17.98,74.43
1387,Khurda,20.1833,85.6167
1388,Burla,21.5098,83.8726
1389,Tundla,27.2,78.28
1390,Gadarwara,22.9235,78.7849
1391,Bar Bigha,25.2186,85.7332
1392,Khattan,33.37,75.52
1393,Zangareddigudem,17.1229,81.2953
1394,Kalpi,26.12,79.73
1395,Peranampattu,12.9387,78.7028
1396,Metpalli,18.8492,78.6261
1397,Anaiyur,9.9615,78.1118
1398,Forbesganj,26.3,87.265
1399,Jaspur,29.2833,78.8167
1400,Bowringpet,12.9912,78.178
1401,Mandvi,22.8333,69.3556
1402,Bhavani,11.4455,77.6821
1403,Sidlaghatta,13.39,77.86
1404,Kizhake Chalakudi,10.3,76.33
1405,Marpalli,17.5389,77.7708
1406,Rongat,12.4667,92.9333
1407,Sibsagar,26.98,94.63
1408,Laksar,29.749,78.024
1409,Repalle,16.0172,80.8294
1410,Chinnamanur,10.0412,77.1709
1411,Kuchaiburi,22.27,86.17
1412,Hilsa,25.32,85.28
1413,Vyara,21.12,73.4
1414,Padrauna,26.9,83.98
1415,Pardwal,32.3286,76.1153
1416,Naugachhia,25.4,87.1
1417,Sujanpur,32.3127,75.6012
1418,Peddapuram,17.08,82.13
1419,Parasia,22.1913,78.759
1420,Biaora,23.9163,76.9112
1421,Chatra,24.2045,84.877
1422,Bhadrachalam,17.6688,80.8936
1423,Tammampatti,11.4381,78.4836
1424,Sihora,23.4871,80.104
1425,Sojat,25.92,73.67
1426,Bhainsa,19.1,77.9667
1427,Perambalur,11.23,78.88
1428,Phalodi,27.131,72.364
1429,Nohar,29.18,74.77
1430,Kapadvanj,23.02,73.07
1431,Majalgaon,19.15,76.2333
1432,Prattipadu,16.1878,80.3392
1433,Sulleru,18.5333,83.2167
1434,Godda,24.827,87.2125
1435,Kilvisharam,12.9143,79.2854
1436,Bantval,12.8905,75.0349
1437,Guntakal Junction,15.12,77.63
1438,Jaggisettigudem,17.1167,81.3
1439,Gooty,15.121,77.634
1440,Jasdan,22.03,71.2
1441,Giddarbaha,30.2,74.67
1442,Jalandhar Cantonment,31.286,75.615
1443,Nangal Township,31.385,76.375
1444,Gumia,23.8106,85.8232
1445,Homnabad,17.7707,77.1252
1446,Bokaro,23.7871,85.9564
1447,Mangapet,18.25,80.52
1448,Vite,17.2711,74.5378
1449,Hoskote,13.0721,77.7892
1450,Hojai,26.0028,92.8528
1451,Sadaseopet,17.6203,77.9539
1452,Lilh,32.69,75.66
1453,Bhatkal,13.9853,74.5553
1454,Joshimath,30.555,79.565
1455,Pallipalaiyam,11.3679,77.7435
1456,Mattanur,11.931,75.572
1457,Dumka,24.42,87.34
1458,Vuyyuru,16.3667,80.85
1459,Umarkhed,19.6,77.7
1460,Vikramasingapuram,8.67,77.33
1461,Manapparai,10.6075,78.4253
1462,Punalur,9.017,76.926
1463,Nandikotkur,15.867,78.267
1464,Mela Gudalur,9.4405,77.1603
1465,Bairagnia,26.7406,85.2733
1466,Kampli,15.4063,76.6001
1467,Selu,19.4551,76.4372
1468,Padra,22.23,73.08
1469,Garhwa,24.11,83.81
1470,Obra,24.42,82.98
1471,Nilambur,11.2769,76.2258
1472,Aland,17.5642,76.5685
1473,Thoubal,24.63,94.02
1474,Anandpur,21.2141,86.1249
1475,Manvi,15.9833,77.05
1476,Todupulai,9.8969,76.7113
1477,Bhalki,18.0435,77.206
1478,Dhupgari,26.6,89.02
1479,Nawashahr,31.1167,76.1333
1480,Dharmaragar,24.3785,92.1783
1481,Jangamguda,17.5092,78.5542
1482,Jammalamadugu,14.85,78.38
1483,Farrukhnagar,17.0778,78.2011
1484,Nawai,26.3824,75.924
1485,Piro,25.33,84.42
1486,Karuvambram,11.0271,76.1062
1487,Kumta,14.4264,74.4122
1488,Warud,21.4167,78.4
1489,Rajgarh,24.03,76.88
1490,Rameswaram,9.288,79.313
1491,Majurwa,26.1036,86.9193
1492,Seohara,29.22,78.58
1493,Arantangi,10.1686,78.992
1494,Nayudupet,13.9,79.9
1495,Sainthia,23.9451,87.6803
1496,Siyana,28.6269,78.0607
1497,Charkhi Dadri,28.59,76.27
1498,Dowlaiswaram,16.9506,81.7819
1499,Barnagar,23.0489,75.378
1500,Angul,20.8381,85.0956
1501,Sundargarh,22.12,84.03
1502,Cheramkod,11.6,76.3167
1503,Guledagudda,16.0502,75.79
1504,Melur,10.0313,78.3381
1505,Anekal,12.7105,77.6967
1506,Nandigama,16.7833,80.3
1507,Ellenabad,29.45,74.65
1508,Nidadavole,16.92,81.67
1509,Rajaldesar,28.03,74.47
1510,Medak,18.046,78.263
1511,Dalli Rajhara,20.58,81.08
1512,Jora,26.3421,77.8092
1513,Barwah,22.2539,76.0385
1514,Porsa,26.67,78.37
1515,Ananipalle,13.65,79.42
1516,Sihora,23,80.12
1517,Raisen,23.33,77.8
1518,Addanki,15.811,79.9738
1519,Nilothi,28.8167,76.8667
1520,Janakammapeta,14.884,79.911
1521,Wankaner,22.6161,70.9531
1522,Barpeta,26.32,91
1523,Rudauli,26.75,81.75
1524,Jaito,30.4514,74.8919
1525,Chikodi,16.43,74.6
1526,Kayalpattanam,8.5638,78.1246
1527,Mahbubabad,17.5973,80.0021
1528,Kattivakkam,13.2167,80.3167
1529,Barauli,26.3815,84.5872
1530,Kharik,25.3679,87.0026
1531,Barhiya,25.2833,86.0333
1532,Ambasamudram,8.7037,77.4527
1533,Dildarnagar,25.4309,83.6665
1534,Yeola,20.042,74.489
1535,Berubari,26.3603,88.7152
1536,Muttayyapuram,8.7498,78.1311
1537,Gurrampod,16.8667,79.1167
1538,Pirthipur,25.1853,78.665
1539,Saoner,21.3858,78.9201
1540,Shoranur,10.77,76.28
1541,Surampatti,11.3411,77.6956
1542,Akbarpur,26.52,82.62
1543,Anakaputtur,12.9823,80.1282
1544,Laungowal,30.2167,75.6833
1545,Karmegh,26.5307,86.4263
1546,Periyakulam,10.12,77.55
1547,Jajpur,21.214,86.107
1548,Limbdi,22.5685,71.7949
1549,Majhaul,25.557,86.128
